knot_id,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
12a_779,0,0,0,0,0,0,-1,3,-8,15,-21,27,-29,28,-23,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-17,27,-33,36,-35,28,-20,11,-4,1,0,0,0,0
12a_781,0,0,0,0,0,0,0,0,-1,3,-7,13,-18,23,-24,23,-19,13,-8,4,-1,0,0,0,0,0,0,0,0,0
12a_782,0,0,0,0,0,0,0,0,1,-3,7,-12,17,-21,23,-22,19,-13,8,-4,1,0,0,0,0,0,0,0,0,0
12a_783,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,22,-27,30,-28,23,-16,9,-4,1,0,0,0,0,0,0,0
12a_784,0,0,0,0,0,0,0,0,-1,3,-8,15,-22,29,-30,29,-24,17,-10,4,-1,0,0,0,0,0,0,0,0,0
12a_785,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,-14,25,-35,43,-45,42,-34,22,-12,5,-1,0,0,0,0,0
12a_786,0,0,0,0,0,0,0,0,-1,3,-7,13,-19,25,-26,25,-21,15,-9,4,-1,0,0,0,0,0,0,0,0,0
12a_787,0,0,0,0,0,0,-1,2,-5,9,-12,17,-18,17,-15,11,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0
12a_788,0,0,0,0,0,0,0,0,0,0,1,-5,14,-25,37,-45,48,-45,36,-24,13,-5,1,0,0,0,0,0,0,0
12a_789,0,0,0,0,0,0,0,0,-1,2,-5,9,-12,16,-16,16,-13,9,-6,3,-1,0,0,0,0,0,0,0,0,0
12a_790,0,0,0,0,0,0,0,0,0,-1,2,-5,10,-14,20,-22,22,-19,14,-9,4,-1,0,0,0,0,0,0,0,0
12a_791,0,0,0,0,0,0,0,-1,2,-4,6,-7,9,-8,8,-7,5,-3,2,-1,0,0,0,0,0,0,0,0,0,0
12a_792,0,0,0,0,0,0,0,0,-1,2,-4,7,-9,12,-12,12,-10,7,-5,3,-1,0,0,0,0,0,0,0,0,0
12a_793,0,0,0,0,0,0,0,1,-5,12,-23,35,-42,46,-43,35,-24,13,-5,1,0,0,0,0,0,0,0,0,0,0
12a_794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-6,9,-12,13,-14,12,-9,6,-3,1,0,0,0
12a_795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,16,-20,21,-21,17,-12,7,-3,1,0,0,0,0
12a_796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-4,6,-8,8,-8,7,-5,3,-2,1,0,0,0,0
12a_797,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,10,-12,12,-11,9,-7,4,-2,1,0,0,0,0,0
12a_798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-16,25,-31,34,-33,26,-19,11,-4,1,0,0,0,0
12a_799,0,0,0,0,0,0,0,0,0,0,1,-3,7,-13,20,-25,28,-26,22,-16,9,-4,1,0,0,0,0,0,0,0
12a_800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-6,9,-13,14,-14,12,-9,6,-3,1,0,0,0,0
12a_801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5,-8,13,-19,20,-21,19,-14,9,-4,1,0,0,0
12a_802,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-4,5,-6,6,-6,5,-4,3,-2,1,0,0,0,0,0
12a_803,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-2,2,-2,2,-2,2,-2,1,-1,1,0,0,0,0,0,0
12a_804,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,19,-28,36,-40,38,-32,23,-13,5,-1,0,0,0,0,0
12a_805,0,0,0,1,-4,7,-11,15,-18,19,-17,15,-10,7,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_806,0,0,0,0,1,-4,8,-16,25,-31,35,-33,28,-20,12,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_807,0,0,0,0,1,-5,12,-21,29,-35,37,-33,27,-17,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_808,0,0,0,0,0,1,-4,7,-11,16,-19,21,-20,17,-12,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
12a_809,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-8,15,-22,29,-31,30,-26,18,-11,5,-1,0,0,0,0,0
12a_810,0,0,0,0,0,0,0,0,0,0,0,-1,5,-12,21,-29,37,-38,35,-29,19,-11,5,-1,0,0,0,0,0,0
12a_811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-11,17,-21,22,-22,18,-13,7,-3,1
12a_812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,24,-29,32,-31,25,-18,10,-4,1,0,0,0,0
12a_813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-9,14,-17,19,-19,15,-12,7,-3,1
12a_814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,20,-23,25,-24,18,-13,7,-3,1,0
12a_815,0,0,0,0,0,-1,2,-5,8,-11,14,-14,14,-10,8,-5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_816,0,0,0,0,0,0,-1,2,-6,11,-16,22,-23,23,-19,14,-8,3,-1,0,0,0,0,0,0,0,0,0,0,0
12a_817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-11,17,-21,22,-22,18,-13,7,-3,1
12a_818,0,0,0,0,0,0,0,0,1,-3,8,-15,22,-28,31,-29,25,-18,10,-4,1,0,0,0,0,0,0,0,0,0
12a_819,0,0,0,0,0,0,0,1,-4,8,-14,20,-24,27,-24,20,-14,8,-4,1,0,0,0,0,0,0,0,0,0,0
12a_820,0,0,0,0,0,0,0,0,1,-4,8,-14,21,-25,28,-26,22,-16,9,-4,1,0,0,0,0,0,0,0,0,0
12a_821,0,0,0,0,0,0,0,1,-4,9,-16,23,-28,31,-28,23,-16,9,-4,1,0,0,0,0,0,0,0,0,0,0
12a_822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,13,-16,18,-18,15,-12,7,-3,1,0,0,0
12a_823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,17,-20,22,-21,16,-12,7,-3,1,0,0,0,0
12a_824,0,0,0,0,0,-1,2,-5,9,-13,16,-16,16,-12,9,-5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_825,0,0,0,0,0,0,-1,2,-6,11,-15,20,-21,21,-17,12,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0
12a_826,0,0,0,0,0,0,-1,2,-5,8,-10,13,-13,13,-10,7,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0
12a_827,0,0,0,0,0,0,0,-1,2,-5,8,-10,14,-14,14,-12,9,-6,3,-1,0,0,0,0,0,0,0,0,0,0
12a_828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,23,-28,31,-30,24,-18,10,-4,1,0
12a_829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,22,-27,30,-29,24,-18,10,-4,1,0,0,0
12a_830,0,0,0,0,0,0,-1,3,-8,15,-23,30,-32,32,-26,19,-11,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_831,0,0,0,0,0,0,-1,3,-8,15,-23,30,-32,32,-26,19,-11,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,22,-27,30,-29,24,-18,10,-4,1,0,0,0
12a_833,0,0,0,0,0,0,0,0,0,0,1,-3,6,-11,17,-21,24,-22,19,-14,8,-4,1,0,0,0,0,0,0,0
12a_834,0,0,0,0,0,0,0,0,0,1,-4,9,-15,21,-25,27,-24,20,-14,8,-4,1,0,0,0,0,0,0,0,0
12a_835,0,0,0,0,0,-1,2,-4,6,-8,10,-10,10,-7,6,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_836,0,0,0,0,0,0,-1,2,-5,9,-13,18,-19,19,-16,12,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0
12a_837,0,0,0,0,0,0,-1,3,-7,12,-17,21,-22,22,-17,12,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0
12a_838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-3,4,-5,5,-5,4,-4,3,-2,1,0,0
12a_839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,10,-11,12,-12,9,-7,4,-2,1,0,0,0
12a_840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-9,14,-18,19,-19,16,-12,7,-3,1,0,0,0
12a_841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,17,-19,20,-19,14,-10,5,-2,1,0,0,0,0
12a_842,0,0,0,0,0,0,0,-1,2,-4,7,-9,12,-13,13,-11,9,-6,3,-1,0,0,0,0,0,0,0,0,0,0
12a_843,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,10,-12,13,-12,9,-7,4,-2,1,0,0,0,0
12a_844,0,0,0,0,0,0,0,0,0,-1,3,-8,16,-23,30,-32,31,-26,18,-10,4,-1,0,0,0,0,0,0,0,0
12a_845,0,0,0,0,0,0,0,-1,2,-5,9,-12,16,-16,16,-14,10,-6,3,-1,0,0,0,0,0,0,0,0,0,0
12a_846,0,0,0,0,0,0,0,0,0,-1,3,-8,16,-23,30,-32,31,-26,18,-10,4,-1,0,0,0,0,0,0,0,0
12a_847,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,22,-27,30,-28,24,-17,9,-4,1,0,0,0,0,0,0
12a_848,0,0,-1,4,-9,15,-21,24,-25,23,-17,12,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_849,0,0,0,-1,4,-9,15,-22,27,-29,28,-22,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_850,0,0,0,0,0,0,0,0,0,0,0,1,-3,5,-7,10,-11,13,-12,10,-8,5,-3,1,0,0,0,0,0,0
12a_851,0,0,0,0,0,0,0,0,0,0,1,-4,9,-15,21,-24,26,-23,18,-12,6,-3,1,0,0,0,0,0,0,0
12a_852,0,0,0,0,0,0,0,0,0,0,1,-4,9,-16,25,-30,33,-31,25,-18,10,-4,1,0,0,0,0,0,0,0
12a_853,0,0,0,0,0,0,0,0,0,1,-4,9,-16,23,-26,28,-25,20,-14,7,-3,1,0,0,0,0,0,0,0,0
12a_854,0,0,0,0,0,0,0,0,0,1,-4,8,-12,17,-19,20,-18,14,-10,6,-3,1,0,0,0,0,0,0,0,0
12a_855,0,0,0,0,0,0,0,0,1,-4,8,-13,20,-24,26,-25,21,-15,9,-4,1,0,0,0,0,0,0,0,0,0
12a_856,0,0,0,0,0,0,0,1,-5,12,-20,29,-35,37,-34,27,-18,10,-4,1,0,0,0,0,0,0,0,0,0,0
12a_857,0,0,0,0,1,-5,12,-21,30,-36,38,-35,28,-18,10,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_858,0,0,0,0,0,1,-4,8,-13,19,-23,25,-24,20,-14,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
12a_859,0,-1,3,-5,7,-9,10,-11,10,-8,7,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_860,0,0,-1,3,-6,11,-17,21,-23,22,-18,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_861,0,0,-1,4,-10,18,-25,30,-32,29,-23,16,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_862,0,0,0,-1,3,-7,14,-21,26,-29,28,-23,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_863,0,0,0,-1,3,-6,10,-14,18,-20,19,-16,12,-7,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_864,0,0,0,0,0,-1,4,-8,13,-19,23,-24,23,-18,13,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_865,0,0,0,0,0,0,-1,4,-9,17,-26,33,-36,35,-29,21,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0
12a_866,0,0,0,0,1,-5,13,-25,36,-44,48,-44,36,-24,13,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_867,0,0,0,0,0,0,0,1,-6,15,-27,39,-47,51,-46,37,-25,13,-5,1,0,0,0,0,0,0,0,0,0,0
12a_868,0,0,0,0,0,0,0,1,-6,17,-31,46,-57,61,-57,46,-31,17,-6,1,0,0,0,0,0,0,0,0,0,0
12a_869,0,0,0,1,-4,8,-14,19,-23,25,-22,19,-13,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_870,0,0,0,0,1,-4,8,-15,22,-27,30,-27,23,-16,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_871,0,0,0,0,1,-5,11,-20,28,-33,36,-32,26,-17,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_872,0,0,0,0,0,1,-5,10,-17,24,-28,31,-28,23,-16,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
12a_873,0,0,0,0,0,0,0,0,0,1,-4,10,-17,23,-28,30,-26,22,-15,8,-4,1,0,0,0,0,0,0,0,0
12a_874,0,0,0,0,1,-5,12,-23,34,-42,46,-42,35,-24,13,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_875,0,0,0,0,0,0,0,0,0,0,0,-1,5,-13,25,-36,46,-49,46,-38,26,-15,6,-1,0,0,0,0,0,0
12a_876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,12,-14,15,-16,13,-10,6,-3,1
12a_877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-10,16,-19,20,-19,15,-11,6,-3,1,0
12a_878,0,0,0,0,0,-1,2,-4,6,-9,11,-10,11,-8,6,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_879,0,0,0,0,0,0,-1,2,-5,9,-13,17,-18,19,-15,11,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0
12a_880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,10,-15,21,-24,25,-22,17,-12,6,-3,1,0,0
12a_881,0,0,0,0,-1,3,-6,8,-11,13,-12,12,-9,7,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_882,0,0,0,0,0,-1,3,-7,12,-18,22,-22,22,-17,12,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_883,0,0,0,0,0,1,-4,8,-15,22,-26,29,-27,23,-16,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
12a_884,0,0,0,0,0,0,0,0,0,-1,5,-13,25,-36,45,-48,45,-37,25,-13,5,-1,0,0,0,0,0,0,0,0
12a_885,0,0,0,0,0,0,0,0,0,-1,5,-13,24,-34,43,-46,43,-35,24,-13,5,-1,0,0,0,0,0,0,0,0
12a_886,0,0,0,0,1,-4,10,-17,25,-31,32,-31,25,-16,10,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_887,0,0,0,0,0,0,0,1,-5,13,-24,35,-43,47,-43,35,-24,13,-5,1,0,0,0,0,0,0,0,0,0,0
12a_888,0,0,0,0,0,0,0,0,0,-1,6,-15,26,-37,46,-48,45,-36,24,-13,5,-1,0,0,0,0,0,0,0,0
12a_889,0,0,0,0,0,0,1,-4,8,-14,20,-24,26,-23,20,-14,8,-4,1,0,0,0,0,0,0,0,0,0,0,0
12a_890,0,0,0,0,0,0,0,1,-4,9,-17,25,-30,33,-30,25,-17,9,-4,1,0,0,0,0,0,0,0,0,0,0
12a_891,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-11,20,-28,35,-37,34,-28,19,-10,4,-1,0,0,0,0,0
12a_892,0,0,0,0,0,0,0,0,0,0,0,-1,5,-11,20,-28,34,-36,33,-26,18,-10,4,-1,0,0,0,0,0,0
12a_893,0,0,0,0,0,0,0,1,-5,13,-25,38,-46,50,-47,38,-26,14,-5,1,0,0,0,0,0,0,0,0,0,0
12a_894,0,0,0,0,0,0,0,0,-1,5,-12,22,-33,41,-43,41,-33,23,-13,5,-1,0,0,0,0,0,0,0,0,0
12a_895,0,0,0,0,0,0,0,0,0,0,1,-4,11,-21,30,-36,40,-36,29,-20,10,-4,1,0,0,0,0,0,0,0
12a_896,0,0,0,0,0,0,0,0,1,-5,10,-17,25,-29,32,-29,24,-17,9,-4,1,0,0,0,0,0,0,0,0,0
12a_897,0,0,0,0,0,0,0,1,-5,11,-19,27,-32,35,-31,25,-17,9,-4,1,0,0,0,0,0,0,0,0,0,0
12a_898,0,0,0,0,0,-1,3,-8,14,-20,25,-26,25,-19,14,-8,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_899,0,0,0,0,0,0,-1,3,-8,14,-20,26,-27,26,-21,15,-8,3,-1,0,0,0,0,0,0,0,0,0,0,0
12a_900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,12,-21,31,-37,40,-37,29,-20,10,-4,1,0
12a_901,0,0,0,0,0,-1,4,-11,19,-27,34,-35,33,-26,18,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_902,0,0,0,0,0,0,-1,4,-10,17,-25,32,-33,32,-26,18,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,11,-20,31,-37,40,-38,30,-21,11,-4,1,0,0,0,0
12a_904,0,0,0,0,0,0,0,0,0,0,1,-4,9,-15,22,-27,29,-26,22,-15,8,-4,1,0,0,0,0,0,0,0
12a_905,0,0,0,0,0,0,0,0,0,1,-4,10,-17,23,-28,30,-26,22,-15,8,-4,1,0,0,0,0,0,0,0,0
12a_906,0,0,0,0,0,0,0,1,-4,11,-20,30,-37,39,-37,30,-20,11,-4,1,0,0,0,0,0,0,0,0,0,0
12a_907,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-11,19,-27,34,-35,33,-27,18,-10,4,-1,0,0,0,0,0
12a_908,0,0,0,0,0,0,0,0,0,0,0,-1,5,-12,21,-29,36,-37,34,-27,18,-10,4,-1,0,0,0,0,0,0
12a_909,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-8,12,-14,15,-15,12,-9,6,-3,1,0,0,0,0,0,0
12a_910,0,0,0,0,0,0,0,0,0,0,1,-4,10,-16,23,-27,28,-26,20,-13,7,-3,1,0,0,0,0,0,0,0
12a_911,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,22,-28,30,-29,24,-17,10,-4,1,0,0,0,0,0,0,0
12a_912,0,0,0,0,0,0,0,0,0,1,-3,7,-10,14,-17,17,-16,13,-9,6,-3,1,0,0,0,0,0,0,0,0
12a_913,0,0,0,0,0,0,0,0,1,-4,10,-18,26,-32,35,-32,27,-19,10,-4,1,0,0,0,0,0,0,0,0,0
12a_914,0,0,0,-1,5,-13,22,-32,39,-40,38,-30,20,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_915,0,0,0,0,0,0,0,0,0,0,1,-4,11,-21,32,-40,44,-41,34,-24,13,-5,1,0,0,0,0,0,0,0
12a_916,0,0,0,0,0,-1,3,-7,12,-18,22,-22,22,-17,12,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_917,0,0,0,0,0,0,-1,3,-8,15,-22,28,-30,30,-24,17,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_918,0,0,0,0,0,-1,5,-13,22,-31,38,-39,36,-28,19,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_919,0,0,0,0,0,0,-1,4,-9,15,-22,28,-29,28,-23,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_920,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-10,15,-17,19,-18,15,-11,6,-3,1,0,0,0,0,0,0
12a_921,0,0,0,0,0,0,0,0,0,0,1,-4,9,-15,22,-26,28,-25,20,-14,7,-3,1,0,0,0,0,0,0,0
12a_922,0,0,0,0,0,0,0,0,0,0,1,-5,14,-25,36,-43,46,-42,33,-22,11,-4,1,0,0,0,0,0,0,0
12a_923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-10,16,-19,20,-20,16,-12,7,-3,1,0,0,0
12a_924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,10,-16,24,-28,30,-28,21,-15,8,-3,1,0,0,0,0
12a_925,0,0,0,0,0,0,-1,4,-11,20,-29,37,-39,37,-30,21,-11,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_926,0,0,0,0,0,0,0,0,0,0,1,-3,6,-10,15,-18,20,-18,15,-11,6,-3,1,0,0,0,0,0,0,0
12a_927,0,0,0,0,0,0,0,0,0,1,-4,9,-15,21,-24,26,-23,18,-13,7,-3,1,0,0,0,0,0,0,0,0
12a_928,0,0,0,0,0,0,-1,5,-13,25,-37,46,-50,47,-38,27,-14,5,-1,0,0,0,0,0,0,0,0,0,0,0
12a_929,0,0,0,0,0,0,0,0,1,-4,9,-16,24,-29,32,-30,25,-18,10,-4,1,0,0,0,0,0,0,0,0,0
12a_930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-12,18,-21,22,-22,17,-12,7,-3,1,0,0,0
12a_931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,22,-26,28,-27,21,-15,8,-3,1,0,0,0,0
12a_932,0,0,0,0,0,0,0,0,1,-4,10,-17,25,-31,33,-31,26,-18,10,-4,1,0,0,0,0,0,0,0,0,0
12a_933,0,0,0,0,0,-1,4,-10,19,-28,34,-36,34,-27,19,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_934,0,0,0,0,0,0,0,0,0,0,1,-4,11,-20,29,-35,38,-35,28,-19,10,-4,1,0,0,0,0,0,0,0
12a_935,0,0,0,0,0,0,-1,4,-11,21,-31,40,-43,41,-34,24,-13,5,-1,0,0,0,0,0,0,0,0,0,0,0
12a_936,0,0,0,0,0,0,0,1,-4,9,-16,24,-29,32,-30,24,-17,10,-4,1,0,0,0,0,0,0,0,0,0,0
12a_937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-6,9,-11,11,-11,9,-7,4,-2,1,0,0,0
12a_938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-12,17,-20,21,-19,14,-10,5,-2,1,0,0,0,0
12a_939,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,18,-23,25,-23,20,-14,8,-4,1,0,0,0,0,0,0,0
12a_940,0,0,0,0,0,0,0,0,0,1,-4,10,-15,21,-25,25,-23,18,-12,7,-3,1,0,0,0,0,0,0,0,0
12a_941,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,16,-20,21,-19,16,-11,6,-3,1,0,0,0,0,0,0,0
12a_942,0,0,0,0,0,0,0,0,0,1,-4,10,-16,22,-26,27,-24,19,-13,7,-3,1,0,0,0,0,0,0,0,0
12a_943,0,0,0,0,0,0,0,1,-4,10,-18,27,-33,35,-33,27,-18,10,-4,1,0,0,0,0,0,0,0,0,0,0
12a_944,0,0,0,0,0,0,0,0,-1,4,-9,15,-21,25,-25,24,-18,12,-7,3,-1,0,0,0,0,0,0,0,0,0
12a_945,0,0,0,0,0,0,0,0,0,-1,4,-9,16,-23,29,-31,30,-24,17,-10,4,-1,0,0,0,0,0,0,0,0
12a_946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-12,18,-22,23,-22,18,-13,7,-3,1,0,0,0
12a_947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,19,-23,25,-23,18,-13,7,-3,1,0,0,0,0
12a_948,0,0,0,0,0,0,0,0,0,-1,4,-11,21,-30,38,-40,38,-31,21,-11,4,-1,0,0,0,0,0,0,0,0
12a_949,0,0,0,0,0,0,0,0,0,0,1,-4,10,-17,25,-31,33,-30,25,-17,9,-4,1,0,0,0,0,0,0,0
12a_950,0,0,0,0,0,0,0,0,0,1,-4,10,-17,24,-29,31,-28,23,-16,9,-4,1,0,0,0,0,0,0,0,0
12a_951,0,0,0,0,0,-1,5,-14,25,-36,45,-47,44,-35,24,-13,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-10,15,-17,18,-18,14,-10,6,-3,1,0,0,0
12a_953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,10,-16,24,-28,29,-27,21,-14,7,-3,1,0,0,0,0
12a_954,0,0,0,0,0,0,0,0,0,0,1,-4,10,-18,26,-31,34,-31,25,-17,9,-4,1,0,0,0,0,0,0,0
12a_955,0,0,0,0,0,0,0,0,0,1,-4,9,-16,24,-28,30,-28,23,-16,9,-4,1,0,0,0,0,0,0,0,0
12a_956,0,0,-1,4,-10,18,-26,31,-33,31,-24,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_957,0,0,0,-1,4,-10,17,-24,30,-32,30,-24,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_958,0,0,-1,4,-9,16,-24,29,-31,29,-23,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_959,0,0,0,-1,4,-10,18,-26,32,-34,32,-26,18,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_960,0,0,0,0,0,0,0,1,-5,13,-23,34,-42,45,-42,34,-23,13,-5,1,0,0,0,0,0,0,0,0,0,0
12a_961,0,0,0,0,0,0,0,1,-5,13,-24,35,-42,45,-41,33,-22,11,-4,1,0,0,0,0,0,0,0,0,0,0
12a_962,0,0,0,0,0,0,0,0,0,-1,4,-11,20,-28,36,-38,36,-29,20,-11,4,-1,0,0,0,0,0,0,0,0
12a_963,0,0,0,0,0,1,-5,11,-19,27,-32,35,-32,26,-18,10,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
12a_964,0,0,0,0,0,-1,4,-11,21,-30,38,-41,38,-31,22,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_965,0,0,0,0,0,0,0,1,-5,14,-25,36,-45,48,-44,36,-24,13,-5,1,0,0,0,0,0,0,0,0,0,0
12a_966,0,0,0,0,0,0,0,0,-1,4,-10,18,-26,33,-34,32,-26,18,-10,4,-1,0,0,0,0,0,0,0,0,0
12a_967,0,1,-5,12,-22,31,-38,41,-37,30,-20,11,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_968,0,0,0,0,0,0,0,1,-4,10,-17,24,-29,31,-28,22,-15,8,-3,1,0,0,0,0,0,0,0,0,0,0
12a_969,0,0,0,0,0,0,0,0,1,-3,7,-11,16,-20,21,-20,17,-12,7,-3,1,0,0,0,0,0,0,0,0,0
12a_970,0,0,0,0,-1,3,-6,9,-12,15,-15,14,-12,9,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_971,0,0,0,0,0,-1,3,-7,13,-19,24,-25,24,-20,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_972,0,0,0,0,0,0,1,-4,9,-15,22,-27,28,-26,22,-15,9,-4,1,0,0,0,0,0,0,0,0,0,0,0
